Name,ClassName,Ac,Activate,Aggravate,AntiTheft,Blessed,Blows,BrandAcid,BrandCold,BrandElec,BrandFire,BrandPois,Category,Cha,Chance1,Chance2,Chance3,Chance4,Chaotic,Con,Cost,Cursed,Dd,Dex,DrainExp,DreadCurse,Ds,EasyKnow,Feather,FreeAct,FriendlyName,HeavyCurse,HideType,HoldLife,IgnoreAcid,IgnoreCold,IgnoreElec,IgnoreFire,ImAcid,ImCold,ImElec,ImFire,Impact,Infra,InstaArt,Int,KillDragon,Level,Lightsource,Locale1,Locale2,Locale3,Locale4,NoMagic,NoTele,PermaCurse,Pval,Reflect,Regen,ResAcid,ResBlind,ResChaos,ResCold,ResConf,ResDark,ResDisen,ResElec,ResFear,ResFire,ResLight,ResNether,ResNexus,ResPois,ResShards,ResSound,Search,SeeInvis,ShElec,ShFire,ShowMods,SlayAnimal,SlayDemon,SlayDragon,SlayEvil,SlayGiant,SlayOrc,SlayTroll,SlayUndead,SlowDigest,Speed,Stealth,Str,SubCategory,SustCha,SustCon,SustDex,SustInt,SustStr,SustWis,Telepathy,Teleport,ToA,ToD,ToH,Tried,Tunnel,Vampiric,Vorpal,Weight,Wis,Wraith,XtraMight,XtraShots,Character,Colour
Shot:Rounded Pebble,ShotRoundedPebble,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Shot,FALSE,1,0,0,0,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,& Rounded Pebble~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,{,Grey
Skeleton:Broken Bone,SkeletonBrokenBone,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Skeleton,FALSE,1,0,0,0,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,& Broken Bone~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,~,Beige
Skeleton:Broken Skull,SkeletonBrokenSkull,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Skeleton,FALSE,1,0,0,0,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,& Broken Skull~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,~,Beige
Skeleton:Canine Skeleton,SkeletonCanineSkeleton,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Skeleton,FALSE,1,0,0,0,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,& Canine Skeleton~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,10,FALSE,FALSE,FALSE,FALSE,~,Beige
Skeleton:Dwarf Skeleton,SkeletonDwarfSkeleton,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Skeleton,FALSE,1,0,0,0,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,& Dwarf Skeleton~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,5,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,FALSE,FALSE,~,Beige
Skeleton:Elf Skeleton,SkeletonElfSkeleton,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Skeleton,FALSE,1,0,0,0,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,& Elf Skeleton~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,5,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,40,FALSE,FALSE,FALSE,FALSE,~,Beige
Skeleton:Gnome Skeleton,SkeletonGnomeSkeleton,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Skeleton,FALSE,1,0,0,0,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,& Gnome Skeleton~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,5,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,~,Beige
Skeleton:Human Skeleton,SkeletonHumanSkeleton,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Skeleton,FALSE,1,0,0,0,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,& Human Skeleton~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,5,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,60,FALSE,FALSE,FALSE,FALSE,~,Beige
Skeleton:Rodent Skeleton,SkeletonRodentSkeleton,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Skeleton,FALSE,1,0,0,0,FALSE,FALSE,0,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,& Rodent Skeleton~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,10,FALSE,FALSE,FALSE,FALSE,~,Beige
SoftArmor:Filthy Rag,SoftArmorFilthyRag,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SoftArmor,FALSE,1,0,0,0,FALSE,FALSE,1,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,& Filthy Rag~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1,0,0,FALSE,FALSE,FALSE,FALSE,20,FALSE,FALSE,FALSE,FALSE,(,Black
SoftArmor:Hard Leather Armour,SoftArmorHardLeatherArmour,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SoftArmor,FALSE,1,0,0,0,FALSE,FALSE,150,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,Hard Leather Armour~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,5,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-1,FALSE,FALSE,FALSE,FALSE,100,FALSE,FALSE,FALSE,FALSE,(,BrightBrown
SoftArmor:Hard Studded Leather,SoftArmorHardStuddedLeather,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SoftArmor,FALSE,1,0,0,0,FALSE,FALSE,200,FALSE,1,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,Hard Studded Leather~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,10,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-1,FALSE,FALSE,FALSE,FALSE,110,FALSE,FALSE,FALSE,FALSE,(,BrightBrown
SoftArmor:Leather Scale Mail,SoftArmorLeatherScaleMail,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SoftArmor,FALSE,1,0,0,0,FALSE,FALSE,450,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,Leather Scale Mail~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,FALSE,15,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-1,FALSE,FALSE,FALSE,FALSE,140,FALSE,FALSE,FALSE,FALSE,(,BrightBrown
SoftArmor:Robe,SoftArmorRobe,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SoftArmor,FALSE,1,1,0,0,FALSE,FALSE,4,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,& Robe~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,50,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,20,FALSE,FALSE,FALSE,FALSE,(,Blue
SoftArmor:Soft Leather Armour,SoftArmorSoftLeatherArmour,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SoftArmor,FALSE,1,0,0,0,FALSE,FALSE,18,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,Soft Leather Armour~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,3,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,80,FALSE,FALSE,FALSE,FALSE,(,BrightBrown
SoftArmor:Soft Studded Leather,SoftArmorSoftStuddedLeather,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SoftArmor,FALSE,1,0,0,0,FALSE,FALSE,35,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,Soft Studded Leather~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,3,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,90,FALSE,FALSE,FALSE,FALSE,(,BrightBrown
SorceryBook:[Beginner's Handbook],SorceryBookBeginnersHandbook,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SorceryBook,FALSE,1,0,0,0,FALSE,FALSE,100,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,[Beginner's Handbook],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,FALSE,10,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,?,BrightBlue
SorceryBook:[Liber Ivonis],SorceryBookLiberIvonis,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SorceryBook,FALSE,3,0,0,0,FALSE,FALSE,100000,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,[Liber Ivonis],FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90,FALSE,90,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,?,Blue
SorceryBook:[Master Sorcerer's Handbook],SorceryBookMasterSorcerersHandbook,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SorceryBook,FALSE,1,0,0,0,FALSE,FALSE,1000,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,[Master Sorcerer's Handbook],FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,FALSE,20,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,?,BrightBlue
SorceryBook:[Unaussprechlichen Kulten],SorceryBookUnaussprechlichenKulten,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SorceryBook,FALSE,1,0,0,0,FALSE,FALSE,25000,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,[Unaussprechlichen Kulten],FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,FALSE,40,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,FALSE,?,Blue
Spike:Iron Spike,SpikeIronSpike,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Spike,FALSE,1,0,0,0,FALSE,FALSE,1,FALSE,1,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,& Iron Spike~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,1,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,10,FALSE,FALSE,FALSE,FALSE,~,Black
Staff:*Destruction*,StaffDestruction,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Staff,FALSE,1,1,0,0,FALSE,FALSE,2500,FALSE,1,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,*Destruction*,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,FALSE,50,70,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,FALSE,FALSE,_,Background
Staff:Carnage,StaffCarnage,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Staff,FALSE,4,0,0,0,FALSE,FALSE,3500,FALSE,1,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,Carnage,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70,FALSE,70,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,FALSE,FALSE,_,Background
Staff:Cure Light Wounds,StaffCureLightWounds,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Staff,FALSE,1,0,0,0,FALSE,FALSE,350,FALSE,1,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,Cure Light Wounds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,5,0,0,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,50,FALSE,FALSE,FALSE,FALSE,_,Background
